Year,MonthNo,Day,Hour,Minute,Property (groups),SumPower
2021,8,24,7,30,"SmartMeter",-24532.0827839868
2021,8,24,7,45,"SmartMeter",-34174.927411884368
2021,8,24,8,0,"SmartMeter",-43053.447081525
2021,8,24,8,15,"SmartMeter",-44306.050525472827
2021,8,24,8,30,"SmartMeter",-49746.596525225505
2021,8,24,8,45,"SmartMeter",-42609.757159870467
2021,8,24,9,0,"SmartMeter",-52832.004951823124
2021,8,24,9,15,"SmartMeter",-39756.522340005067
2021,8,24,9,30,"SmartMeter",-34081.2322992242
2021,8,24,9,45,"SmartMeter",-38874.710263699126
2021,8,24,10,0,"SmartMeter",-31345.641164497123
2021,8,24,10,15,"SmartMeter",-23268.695997397877
2021,8,24,10,30,"SmartMeter",-43525.253687700555
2021,8,24,10,45,"SmartMeter",-80241.726289466227
2021,8,24,11,0,"SmartMeter",-66319.419774188311
2021,8,24,11,15,"SmartMeter",-103096.01224098634
2021,8,24,11,30,"SmartMeter",-91371.906738099147
2021,8,24,11,45,"SmartMeter",-96490.260314427593
2021,8,24,12,0,"SmartMeter",-94388.368353687765
2021,8,24,12,15,"SmartMeter",-95023.008886205047
2021,8,24,12,30,"SmartMeter",-90713.2597000113
2021,8,24,12,45,"SmartMeter",-108113.5050812691
2021,8,24,13,0,"SmartMeter",-77048.827680818489
2021,8,24,13,15,"SmartMeter",-77648.109650880288
2021,8,24,13,30,"SmartMeter",-77318.867941977063
2021,8,24,13,45,"SmartMeter",-78196.496838924169
2021,8,24,14,0,"SmartMeter",-75178.309781408127
2021,8,24,14,15,"SmartMeter",-99864.113682577779
2021,8,24,14,30,"SmartMeter",-89962.450592376248
2021,8,24,14,45,"SmartMeter",-71787.108901640735
2021,8,24,15,0,"SmartMeter",-49901.653299408943
2021,8,24,15,15,"SmartMeter",-69364.714617159261
2021,8,24,15,30,"SmartMeter",-85412.4050525571
2021,8,24,15,45,"SmartMeter",-65710.870001323157
2021,8,24,16,0,"SmartMeter",-64229.919694839911
2021,8,24,16,15,"SmartMeter",-60304.728449862618
2021,8,24,16,30,"SmartMeter",-49286.812372210064
2021,8,24,16,45,"SmartMeter",-56091.688271427811
2021,8,24,17,0,"SmartMeter",-60997.107072430961
2021,8,24,17,15,"SmartMeter",-64966.73227187372
2021,8,24,17,30,"SmartMeter",-53598.795733682215
2021,8,24,17,45,"SmartMeter",-42821.477173750267
2021,8,24,18,0,"SmartMeter",-38915.649305430365
2021,8,24,18,15,"SmartMeter",-44970.618873823158
2021,8,24,18,30,"SmartMeter",-40531.587344387015
2021,8,24,18,45,"SmartMeter",-34149.960928180604
2021,8,24,19,0,"SmartMeter",-28257.54164615746
2021,8,24,19,15,"SmartMeter",-22192.361569265628
2021,8,24,19,30,"SmartMeter",-15885.5273071081
2021,8,24,19,45,"SmartMeter",-4227.0069267872368
2021,8,24,20,0,"SmartMeter",7652.6022337044287
2021,8,24,20,15,"SmartMeter",16384.201214532623
2021,8,24,20,30,"SmartMeter",16069.146260096875
2021,8,24,20,45,"SmartMeter",17317.994264994264
2021,8,24,21,0,"SmartMeter",16945.24237483531
2021,8,24,21,15,"SmartMeter",18831.826195215745
2021,8,24,21,30,"SmartMeter",19248.179005113245
2021,8,24,21,45,"SmartMeter",17566.148726341715
2021,8,24,22,0,"SmartMeter",21319.659299251474
2021,8,24,22,15,"SmartMeter",22191.572905444227
2021,8,24,22,30,"SmartMeter",18090.772829131653
2021,8,24,22,45,"SmartMeter",15825.529894004459
2021,8,24,23,0,"SmartMeter",19077.878215217621
2021,8,24,23,15,"SmartMeter",18198.776434457355
2021,8,24,23,30,"SmartMeter",17263.464996144205
2021,8,24,23,45,"SmartMeter",18872.68214032675
2021,8,25,0,0,"SmartMeter",12602.964258347016
2021,8,25,0,15,"SmartMeter",12253.073412698412
2021,8,25,0,30,"SmartMeter",10253.689215686274
2021,8,25,0,45,"SmartMeter",11713.091073294521
2021,8,25,1,0,"SmartMeter",11399.469077557309
2021,8,25,1,15,"SmartMeter",13844.38050847458
2021,8,25,1,30,"SmartMeter",11471.594090909091
2021,8,25,1,45,"SmartMeter",11113.939187675071
2021,8,25,2,0,"SmartMeter",11024.996023868605
2021,8,25,2,15,"SmartMeter",11214.037499999999
2021,8,25,2,30,"SmartMeter",11082.793333333335
2021,8,25,2,45,"SmartMeter",12330.731967213116
2021,8,25,3,0,"SmartMeter",10653.382566069906
2021,8,25,3,15,"SmartMeter",9930.1708994709
2021,8,25,3,30,"SmartMeter",10067.498663101602
2021,8,25,3,45,"SmartMeter",8085.5423376623376
2021,8,25,4,0,"SmartMeter",11037.85
2021,8,25,4,15,"SmartMeter",12161.986080586081
2021,8,25,4,30,"SmartMeter",11235.133333333333
2021,8,25,4,45,"SmartMeter",15382.336309523811
2021,8,25,5,0,"SmartMeter",12010.428571428571
2021,8,25,5,15,"SmartMeter",14821.405658946787
2021,8,25,5,30,"SmartMeter",16326.752976190475
2021,8,25,5,45,"SmartMeter",19208.435184528731
2021,8,25,6,0,"SmartMeter",15342.651515151514
2021,8,25,6,15,"SmartMeter",16244.711134453784
2021,8,25,6,30,"SmartMeter",16633.996207415774
2021,8,25,6,45,"SmartMeter",20015.596353933419
2021,8,25,7,0,"SmartMeter",14100.547359413185
2021,8,25,7,15,"SmartMeter",13820.794660101881
2021,8,25,7,30,"SmartMeter",9698.8951711396421
2021,8,25,7,45,"SmartMeter",-7940.5046076896369
2021,8,25,8,0,"SmartMeter",-18940.132686205918
2021,8,25,8,15,"SmartMeter",-19823.622980636319
2021,8,25,8,30,"SmartMeter",-23242.443465616961
2021,8,25,8,45,"SmartMeter",-30363.189926833726
2021,8,25,9,0,"SmartMeter",-41393.629515043067
2021,8,25,9,15,"SmartMeter",-66967.268904935292
2021,8,25,9,30,"SmartMeter",-76697.716188450242
2021,8,25,9,45,"SmartMeter",-97658.300212885151
2021,8,25,10,0,"SmartMeter",-99157.408156242076
2021,8,25,10,15,"SmartMeter",-97479.686223481724
2021,8,25,10,30,"SmartMeter",-96608.711463346015
2021,8,25,10,45,"SmartMeter",-96951.528008258334
2021,8,25,11,0,"SmartMeter",-96031.658287016617
2021,8,25,11,15,"SmartMeter",-106015.99226604632
2021,8,25,11,30,"SmartMeter",-104357.24666345691
2021,8,25,11,45,"SmartMeter",-80723.489642323562
2021,8,25,12,0,"SmartMeter",-96882.77701909453
2021,8,25,12,15,"SmartMeter",-93082.733803954
2021,8,25,12,30,"SmartMeter",-105320.65169080941
2021,8,25,12,45,"SmartMeter",-92169.993703342625
2021,8,25,13,0,"SmartMeter",-96184.901385100849
2021,8,25,13,15,"SmartMeter",-86650.946151240263
2021,8,25,13,30,"SmartMeter",-75625.213680832821
2021,8,25,13,45,"SmartMeter",-95702.1565089129
2021,8,25,14,0,"SmartMeter",-74540.727887448913
2021,8,25,14,15,"SmartMeter",-93431.693563535257
2021,8,25,14,30,"SmartMeter",-96619.842083871466
2021,8,25,14,45,"SmartMeter",-84193.7280316223
2021,8,25,15,0,"SmartMeter",-70418.616505901649
2021,8,25,15,15,"SmartMeter",-76331.313053866339
2021,8,25,15,30,"SmartMeter",-63066.564002044732
2021,8,25,15,45,"SmartMeter",-68126.420458122986
2021,8,25,16,0,"SmartMeter",-55884.058985216936
2021,8,25,16,15,"SmartMeter",-72274.595945761146
2021,8,25,16,30,"SmartMeter",-57691.663622229738
2021,8,25,16,45,"SmartMeter",-66142.352196703578
2021,8,25,17,0,"SmartMeter",-54641.98036565075
2021,8,25,17,15,"SmartMeter",-58681.383245912184
2021,8,25,17,30,"SmartMeter",-22907.838935415148
2021,8,25,17,45,"SmartMeter",-41957.881922097229
2021,8,25,18,0,"SmartMeter",-32332.331350450822
2021,8,25,18,15,"SmartMeter",1761.5952963077948
2021,8,25,18,30,"SmartMeter",5977.6197549495164
2021,8,25,18,45,"SmartMeter",11319.612075475818
2021,8,25,19,0,"SmartMeter",16082.21651650075
2021,8,25,19,15,"SmartMeter",14609.257182596577
2021,8,25,19,30,"SmartMeter",27668.656627575809
2021,8,25,19,45,"SmartMeter",24792.902423553547
2021,8,25,20,0,"SmartMeter",25746.874732523815
2021,8,25,20,15,"SmartMeter",18903.499603712564
2021,8,25,20,30,"SmartMeter",17771.235899029281
2021,8,25,20,45,"SmartMeter",21541.899981635128
2021,8,25,21,0,"SmartMeter",21095.511911188223
2021,8,25,21,15,"SmartMeter",17322.924410067058
2021,8,25,21,30,"SmartMeter",16936.264325192627
2021,8,25,21,45,"SmartMeter",16416.225107526883
2021,8,25,22,0,"SmartMeter",15035.501785714285
2021,8,25,22,15,"SmartMeter",16851.205910609857
2021,8,25,22,30,"SmartMeter",16876.232403100774
2021,8,25,22,45,"SmartMeter",16482.041106442579
2021,8,25,23,0,"SmartMeter",13831.364318436023
2021,8,25,23,15,"SmartMeter",17248.341823551124
2021,8,25,23,30,"SmartMeter",13864.211904761902
2021,8,25,23,45,"SmartMeter",13956.992851446797
2021,8,26,0,0,"SmartMeter",13919.338742690061
2021,8,26,0,15,"SmartMeter",15160.087602281394
2021,8,26,0,30,"SmartMeter",14303.290431011115
2021,8,26,0,45,"SmartMeter",14966.009318996414
2021,8,26,1,0,"SmartMeter",15195.558639587365
2021,8,26,1,15,"SmartMeter",12813.492080142081
2021,8,26,1,30,"SmartMeter",12351.538540316309
2021,8,26,1,45,"SmartMeter",11293.264880952382
2021,8,26,2,0,"SmartMeter",11030.080758807588
2021,8,26,2,15,"SmartMeter",13617.897385620916
2021,8,26,2,30,"SmartMeter",12897.897270615562
2021,8,26,2,45,"SmartMeter",14095.437625418062
2021,8,26,3,0,"SmartMeter",10077.75
2021,8,26,3,15,"SmartMeter",10322.745035460992
2021,8,26,3,30,"SmartMeter",9423.2870600414062
2021,8,26,3,45,"SmartMeter",9696.9
2021,8,26,4,0,"SmartMeter",12605.869047619048
2021,8,26,4,15,"SmartMeter",12546.70882352941
2021,8,26,4,30,"SmartMeter",12960.607142857143
2021,8,26,4,45,"SmartMeter",16728.458333333328
2021,8,26,5,0,"SmartMeter",13732.894444444444
2021,8,26,5,15,"SmartMeter",9794.3793706293691
2021,8,26,5,30,"SmartMeter",13302.673084886128
2021,8,26,5,45,"SmartMeter",13859.466666666669
2021,8,26,6,0,"SmartMeter",12828.4375
2021,8,26,6,15,"SmartMeter",9859.625
2021,8,26,6,30,"SmartMeter",11844.767857142855
2021,8,26,6,45,"SmartMeter",11172.900183150183
2021,8,26,7,0,"SmartMeter",12218.255039525695
2021,8,26,7,15,"SmartMeter",8586.9203177577856
2021,8,26,7,30,"SmartMeter",7962.2837002778115
2021,8,26,7,45,"SmartMeter",13612.502448040808
2021,8,26,8,0,"SmartMeter",668.85810566173257
2021,8,26,8,15,"SmartMeter",2621.1334711010682
2021,8,26,8,30,"SmartMeter",-22997.615244614743
2021,8,26,8,45,"SmartMeter",-11158.96606537966
2021,8,26,9,0,"SmartMeter",-16881.415810318606
2021,8,26,9,15,"SmartMeter",-38632.524228844326
2021,8,26,9,30,"SmartMeter",-63559.404759104094
2021,8,26,9,45,"SmartMeter",-90591.161386966211
2021,8,26,10,0,"SmartMeter",-94569.001664733718
2021,8,26,10,15,"SmartMeter",-70170.190617976492
2021,8,26,10,30,"SmartMeter",-96560.377361648629
2021,8,26,10,45,"SmartMeter",-69664.4409952624
2021,8,26,11,0,"SmartMeter",-34607.220851500577
2021,8,26,11,15,"SmartMeter",-78792.164369119273
2021,8,26,11,30,"SmartMeter",-49850.639958904278
2021,8,26,11,45,"SmartMeter",-32744.844478933013
2021,8,26,12,0,"SmartMeter",-31956.3845834325
2021,8,26,12,15,"SmartMeter",-44427.176482836934
2021,8,26,12,30,"SmartMeter",-37082.894844953778
2021,8,26,12,45,"SmartMeter",-19759.350768988927
2021,8,26,13,0,"SmartMeter",-21550.984811059239
2021,8,26,13,15,"SmartMeter",-42986.275594325693
2021,8,26,13,30,"SmartMeter",-46082.471220432053
2021,8,26,13,45,"SmartMeter",-34679.918219596395
2021,8,26,14,0,"SmartMeter",-57371.716724420461
2021,8,26,14,15,"SmartMeter",-20257.09605605626
2021,8,26,14,30,"SmartMeter",-51825.261892069233
2021,8,26,14,45,"SmartMeter",-106893.03094261448
2021,8,26,15,0,"SmartMeter",-64564.832618772947
2021,8,26,15,15,"SmartMeter",-72761.452904096222
2021,8,26,15,30,"SmartMeter",-83834.624323545024
2021,8,26,15,45,"SmartMeter",-74404.884264162509
2021,8,26,16,0,"SmartMeter",-7173.5916196204844
2021,8,26,16,15,"SmartMeter",-67751.61845633293
2021,8,26,16,30,"SmartMeter",-81824.250738893985
2021,8,26,16,45,"SmartMeter",-58635.969084513716
2021,8,26,17,0,"SmartMeter",-25308.598177859269
2021,8,26,17,15,"SmartMeter",-68042.625408870677
2021,8,26,17,30,"SmartMeter",-53396.993213988884
2021,8,26,17,45,"SmartMeter",-51420.931573442453
2021,8,26,18,0,"SmartMeter",-46510.028062108686
2021,8,26,18,15,"SmartMeter",-12506.627492648171
2021,8,26,18,30,"SmartMeter",-23031.852773261508
2021,8,26,18,45,"SmartMeter",-25200.270835630425
2021,8,26,19,0,"SmartMeter",-30556.698423447593
2021,8,26,19,15,"SmartMeter",-18585.58133282503
2021,8,26,19,30,"SmartMeter",-10206.043471055445
2021,8,26,19,45,"SmartMeter",-1114.9065402690921
2021,8,26,20,0,"SmartMeter",6491.9554532948514
2021,8,26,20,15,"SmartMeter",10889.658865658135
2021,8,26,20,30,"SmartMeter",18684.722020689136
2021,8,26,20,45,"SmartMeter",18872.9213050295
2021,8,26,21,0,"SmartMeter",15213.483297965648
2021,8,26,21,15,"SmartMeter",19860.518219345606
2021,8,26,21,30,"SmartMeter",18559.710412256805
2021,8,26,21,45,"SmartMeter",18414.878317334842
2021,8,26,22,0,"SmartMeter",21880.063532468041
2021,8,26,22,15,"SmartMeter",22782.207659987074
2021,8,26,22,30,"SmartMeter",20165.11349378882
2021,8,26,22,45,"SmartMeter",17258.97741935484
2021,8,26,23,0,"SmartMeter",12674.409294871795
2021,8,26,23,15,"SmartMeter",12422.278364389234
2021,8,26,23,30,"SmartMeter",13023.782137470373
2021,8,26,23,45,"SmartMeter",10664.600248868779
2021,8,27,0,0,"SmartMeter",14069.888205696747
2021,8,27,0,15,"SmartMeter",15987.872451883017
2021,8,27,0,30,"SmartMeter",16321.264648028266
2021,8,27,0,45,"SmartMeter",11564.867569073085
2021,8,27,1,0,"SmartMeter",11860.174064171122
2021,8,27,1,15,"SmartMeter",11010.44543610548
2021,8,27,1,30,"SmartMeter",10023.470105820106
2021,8,27,1,45,"SmartMeter",11055.583333333334
2021,8,27,2,0,"SmartMeter",11182.470238095239
2021,8,27,2,15,"SmartMeter",10339.000000000002
2021,8,27,2,30,"SmartMeter",12041.980952380953
2021,8,27,2,45,"SmartMeter",11885.055555555555
2021,8,27,3,0,"SmartMeter",11087.866666666667
2021,8,27,3,15,"SmartMeter",10173.953333333333
2021,8,27,3,30,"SmartMeter",8700.527450980393
2021,8,27,3,45,"SmartMeter",9042.5651515151512
2021,8,27,4,0,"SmartMeter",9009.4333333333325
2021,8,27,4,15,"SmartMeter",10703.783333333333
2021,8,27,4,30,"SmartMeter",12585.49935064935
2021,8,27,4,45,"SmartMeter",13967.630952380952
2021,8,27,5,0,"SmartMeter",11919.335714285713
2021,8,27,5,15,"SmartMeter",9788.9467948717956
2021,8,27,5,30,"SmartMeter",15029.761111111109
2021,8,27,5,45,"SmartMeter",12597.835024154589
2021,8,27,6,0,"SmartMeter",11268.371870286575
2021,8,27,6,15,"SmartMeter",14197.262432615324
2021,8,27,6,30,"SmartMeter",12897.380406118145
2021,8,27,6,45,"SmartMeter",12276.700496931984
2021,8,27,7,0,"SmartMeter",14802.992331999927
2021,8,27,7,15,"SmartMeter",11138.397912504011
2021,8,27,7,30,"SmartMeter",-16210.674293069305
2021,8,27,7,45,"SmartMeter",9348.9384609068657
2021,8,27,8,0,"SmartMeter",9906.9027165505886
2021,8,27,8,15,"SmartMeter",-42152.772755869417
2021,8,27,8,30,"SmartMeter",-70899.5661259999
2021,8,27,8,45,"SmartMeter",-71103.739560877715
2021,8,27,9,0,"SmartMeter",-81880.271908304916
2021,8,27,9,15,"SmartMeter",-91140.208845333036
2021,8,27,9,30,"SmartMeter",-93910.3138004508
2021,8,27,9,45,"SmartMeter",-75450.0054183255
2021,8,27,10,0,"SmartMeter",-73567.478220838835
2021,8,27,10,15,"SmartMeter",-50256.248254730672
2021,8,27,10,30,"SmartMeter",-6676.6557120579046
2021,8,27,10,45,"SmartMeter",4848.0441448426463
2021,8,27,11,0,"SmartMeter",-33900.8071573811
2021,8,27,11,15,"SmartMeter",-64856.583819991225
2021,8,27,11,30,"SmartMeter",-104330.40365588466
2021,8,27,11,45,"SmartMeter",-80105.350251629
2021,8,27,12,0,"SmartMeter",-86327.260090395139
2021,8,27,12,15,"SmartMeter",-48368.349898331588
2021,8,27,12,30,"SmartMeter",-5951.8930488466267
2021,8,27,12,45,"SmartMeter",-111110.41385206359
2021,8,27,13,0,"SmartMeter",-25041.866533462337
2021,8,27,13,15,"SmartMeter",-2503.0792806589739
2021,8,27,13,30,"SmartMeter",-21211.690524883154
2021,8,27,13,45,"SmartMeter",-74705.418211257944
2021,8,27,14,0,"SmartMeter",-122784.49614261018
2021,8,27,14,15,"SmartMeter",-87606.905290084323
2021,8,27,14,30,"SmartMeter",-103493.66135495475
2021,8,27,14,45,"SmartMeter",-92559.292922154214
2021,8,27,15,0,"SmartMeter",-50611.192688049232
2021,8,27,15,15,"SmartMeter",-46155.113972251631
2021,8,27,15,30,"SmartMeter",-74129.970686997243
2021,8,27,15,45,"SmartMeter",-52057.31138311675
2021,8,27,16,0,"SmartMeter",-51942.110456434406
2021,8,27,16,15,"SmartMeter",-84792.755931600768
2021,8,27,16,30,"SmartMeter",-47054.060216102858
2021,8,27,16,45,"SmartMeter",-43927.60885991242
2021,8,27,17,0,"SmartMeter",-50396.315571589214
2021,8,27,17,15,"SmartMeter",-39576.370172767885
2021,8,27,17,30,"SmartMeter",-35425.352648494714
2021,8,27,17,45,"SmartMeter",-19644.300200356916
2021,8,27,18,0,"SmartMeter",-18154.724808900351
2021,8,27,18,15,"SmartMeter",-44197.355419243366
2021,8,27,18,30,"SmartMeter",5860.5837647273711
2021,8,27,18,45,"SmartMeter",6131.269120996054
2021,8,27,19,0,"SmartMeter",-3895.5927356388688
2021,8,27,19,15,"SmartMeter",4330.8155483361115
2021,8,27,19,30,"SmartMeter",12697.289682388038
2021,8,27,19,45,"SmartMeter",14285.370683128769
2021,8,27,20,0,"SmartMeter",20222.812508425555
2021,8,27,20,15,"SmartMeter",17300.686560251223
2021,8,27,20,30,"SmartMeter",23134.376364142085
2021,8,27,20,45,"SmartMeter",22396.189552595122
2021,8,27,21,0,"SmartMeter",19858.166697191697
2021,8,27,21,15,"SmartMeter",23968.153692765361
2021,8,27,21,30,"SmartMeter",22201.584505772003
2021,8,27,21,45,"SmartMeter",21998.1246284832
2021,8,27,22,0,"SmartMeter",18740.693744164331
2021,8,27,22,15,"SmartMeter",15634.344688644691
2021,8,27,22,30,"SmartMeter",19494.542904724589
2021,8,27,22,45,"SmartMeter",13671.202930402929
2021,8,27,23,0,"SmartMeter",13088.839141414141
2021,8,27,23,15,"SmartMeter",11318.278571428571
2021,8,27,23,30,"SmartMeter",10496.580158730159
2021,8,27,23,45,"SmartMeter",12218.756471306471
2021,8,28,0,0,"SmartMeter",12794.697852474324
2021,8,28,0,15,"SmartMeter",16041.372363945578
2021,8,28,0,30,"SmartMeter",12258.593037058698
2021,8,28,0,45,"SmartMeter",12503.806618819774
2021,8,28,1,0,"SmartMeter",10910.442344497606
2021,8,28,1,15,"SmartMeter",10990.32396950875
2021,8,28,1,30,"SmartMeter",9127.41186147186
2021,8,28,1,45,"SmartMeter",9870.01452991453
2021,8,28,2,0,"SmartMeter",11876.662698412698
2021,8,28,2,15,"SmartMeter",8972.3830227743274
2021,8,28,2,30,"SmartMeter",10571.893315508019
2021,8,28,2,45,"SmartMeter",12844.968181818182
2021,8,28,3,0,"SmartMeter",9970.18660130719
2021,8,28,3,15,"SmartMeter",8717.6092132505182
2021,8,28,3,30,"SmartMeter",8884.417678812415
2021,8,28,3,45,"SmartMeter",9125.0242424242442
2021,8,28,4,0,"SmartMeter",12246.351626016261
2021,8,28,4,15,"SmartMeter",18977.980414746547
2021,8,28,4,30,"SmartMeter",17137.64460784314
2021,8,28,4,45,"SmartMeter",15668.213235294119
2021,8,28,5,0,"SmartMeter",16424.077777777777
2021,8,28,5,15,"SmartMeter",13226.77155388471
2021,8,28,5,30,"SmartMeter",14806.756666666666
2021,8,28,5,45,"SmartMeter",14283.616666666663
2021,8,28,6,0,"SmartMeter",11814.683333333334
2021,8,28,6,15,"SmartMeter",11414.056286549707
2021,8,28,6,30,"SmartMeter",17360.425757575758
2021,8,28,6,45,"SmartMeter",13295.00805860806
2021,8,28,7,0,"SmartMeter",11831.8850309189
2021,8,28,7,15,"SmartMeter",7157.1297824170106
2021,8,28,7,30,"SmartMeter",-11269.555364401032
2021,8,28,7,45,"SmartMeter",-28551.645755003286
2021,8,28,8,0,"SmartMeter",-23253.049667550902
2021,8,28,8,15,"SmartMeter",-47117.736569720742
2021,8,28,8,30,"SmartMeter",-62944.669504102341
2021,8,28,8,45,"SmartMeter",-37620.9234144751
2021,8,28,9,0,"SmartMeter",-54513.753110853126
2021,8,28,9,15,"SmartMeter",-16625.637358864104
2021,8,28,9,30,"SmartMeter",-15242.346453143302
2021,8,28,9,45,"SmartMeter",-12276.079538980928
2021,8,28,10,0,"SmartMeter",-2986.5307866842504
2021,8,28,10,15,"SmartMeter",-16176.944838838288
2021,8,28,10,30,"SmartMeter",-22103.086533080663
2021,8,28,10,45,"SmartMeter",-52283.285829948036
2021,8,28,11,0,"SmartMeter",-78757.770720691435
2021,8,28,11,15,"SmartMeter",-65928.687644041784
2021,8,28,11,30,"SmartMeter",-64087.571543837345
2021,8,28,11,45,"SmartMeter",-50430.515662000544
2021,8,28,12,0,"SmartMeter",-59608.977422080112
2021,8,28,12,15,"SmartMeter",-50784.1749501809
2021,8,28,12,30,"SmartMeter",-101440.01898226691
2021,8,28,12,45,"SmartMeter",-72576.036484883851
2021,8,28,13,0,"SmartMeter",-59167.445395099014
2021,8,28,13,15,"SmartMeter",-60332.6917998115
2021,8,28,13,30,"SmartMeter",-46886.791264711544
2021,8,28,13,45,"SmartMeter",-56654.832700257233
2021,8,28,14,0,"SmartMeter",-81375.188199639713
2021,8,28,14,15,"SmartMeter",-76013.497101046742
2021,8,28,14,30,"SmartMeter",-96847.343186224
2021,8,28,14,45,"SmartMeter",-87982.5941948122
2021,8,28,15,0,"SmartMeter",-93319.874821430174
2021,8,28,15,15,"SmartMeter",-74198.237466738879
2021,8,28,15,30,"SmartMeter",-69452.206782800684
2021,8,28,15,45,"SmartMeter",-78886.29662349174
2021,8,28,16,0,"SmartMeter",-85674.801111856636
2021,8,28,16,15,"SmartMeter",-69146.1118936965
2021,8,28,16,30,"SmartMeter",-80754.449522527386
2021,8,28,16,45,"SmartMeter",-73534.658614323853
2021,8,28,17,0,"SmartMeter",-70660.585076921328
2021,8,28,17,15,"SmartMeter",-54889.1226906113
2021,8,28,17,30,"SmartMeter",-36864.139072657366
2021,8,28,17,45,"SmartMeter",-17437.267611997137
2021,8,28,18,0,"SmartMeter",-7816.4351075289214
2021,8,28,18,15,"SmartMeter",5577.6062786664861
2021,8,28,18,30,"SmartMeter",13908.188720786258
2021,8,28,18,45,"SmartMeter",13505.678467543961
2021,8,28,19,0,"SmartMeter",13953.688457947283
2021,8,28,19,15,"SmartMeter",17131.369745060187
2021,8,28,19,30,"SmartMeter",2342.8913396884413
2021,8,28,19,45,"SmartMeter",13649.704675162746
2021,8,28,20,0,"SmartMeter",14364.117240278521
2021,8,28,20,15,"SmartMeter",14598.968477211734
2021,8,28,20,30,"SmartMeter",21601.579887029038
2021,8,28,20,45,"SmartMeter",20808.808650713723
2021,8,28,21,0,"SmartMeter",22772.298257080605
2021,8,28,21,15,"SmartMeter",22537.130384199139
2021,8,28,21,30,"SmartMeter",19563.670940170938
2021,8,28,21,45,"SmartMeter",23430.838798309174
2021,8,28,22,0,"SmartMeter",22290.558436853004
2021,8,28,22,15,"SmartMeter",22495.009415204677
2021,8,28,22,30,"SmartMeter",16199.725056561087
2021,8,28,22,45,"SmartMeter",12891.67652329749
2021,8,28,23,0,"SmartMeter",11213.368658008663
2021,8,28,23,15,"SmartMeter",13724.65
2021,8,28,23,30,"SmartMeter",14513.036428571428
2021,8,28,23,45,"SmartMeter",12254.700292397662
2021,8,29,0,0,"SmartMeter",11485.562001352264
2021,8,29,0,15,"SmartMeter",12291.649524853801
2021,8,29,0,30,"SmartMeter",15903.32987012987
2021,8,29,0,45,"SmartMeter",15224.446425736287
2021,8,29,1,0,"SmartMeter",13106.940654520917
2021,8,29,1,15,"SmartMeter",11496.281294236602
2021,8,29,1,30,"SmartMeter",11583.671794871794
2021,8,29,1,45,"SmartMeter",11920.733333333334
2021,8,29,2,0,"SmartMeter",8602.21341991342
2021,8,29,2,15,"SmartMeter",11045.67816537468
2021,8,29,2,30,"SmartMeter",11611.049019607841
2021,8,29,2,45,"SmartMeter",10492.604761904762
2021,8,29,3,0,"SmartMeter",10058.795238095239
2021,8,29,3,15,"SmartMeter",9392.5309065934052
2021,8,29,3,30,"SmartMeter",8828.66917293233
2021,8,29,3,45,"SmartMeter",11969.35064935065
2021,8,29,4,0,"SmartMeter",11036.329865424428
2021,8,29,4,15,"SmartMeter",8286.0793650793639
2021,8,29,4,30,"SmartMeter",12892.614845938375
2021,8,29,4,45,"SmartMeter",12754.826683087027
2021,8,29,5,0,"SmartMeter",9460.757575757576
2021,8,29,5,15,"SmartMeter",10625.6
2021,8,29,5,30,"SmartMeter",11441.110805860806
2021,8,29,5,45,"SmartMeter",10335.768939393938
2021,8,29,6,0,"SmartMeter",14819.873109243696
2021,8,29,6,15,"SmartMeter",15466.553820816864
2021,8,29,6,30,"SmartMeter",11348.294397759104
2021,8,29,6,45,"SmartMeter",14569.441649413391
2021,8,29,7,0,"SmartMeter",18718.905068542565
2021,8,29,7,15,"SmartMeter",18976.1848502855
2021,8,29,7,30,"SmartMeter",17820.046926176896
2021,8,29,7,45,"SmartMeter",10639.347720616412
2021,8,29,8,0,"SmartMeter",8727.398682195013
2021,8,29,8,15,"SmartMeter",11304.869546202441
2021,8,29,8,30,"SmartMeter",9545.6292325218619
2021,8,29,8,45,"SmartMeter",10208.059621190165
2021,8,29,9,0,"SmartMeter",16269.898473785139
2021,8,29,9,15,"SmartMeter",4251.4594966749155
2021,8,29,9,30,"SmartMeter",1252.7498195893827
2021,8,29,9,45,"SmartMeter",4230.5267218952749
2021,8,29,10,0,"SmartMeter",10656.179087517341
2021,8,29,10,15,"SmartMeter",9498.8471788461429
2021,8,29,10,30,"SmartMeter",11420.513550600208
2021,8,29,10,45,"SmartMeter",20713.944538828426
2021,8,29,11,0,"SmartMeter",17619.283048657577
2021,8,29,11,15,"SmartMeter",-1010.8712901259731
2021,8,29,11,30,"SmartMeter",-6742.9549970564258
2021,8,29,11,45,"SmartMeter",-3710.9861552431148
2021,8,29,12,0,"SmartMeter",4242.6379238199825
2021,8,29,12,15,"SmartMeter",6782.4482333803444
2021,8,29,12,30,"SmartMeter",6438.61761408919
2021,8,29,12,45,"SmartMeter",7174.7631601175217
2021,8,29,13,0,"SmartMeter",9183.55342718847
2021,8,29,13,15,"SmartMeter",1381.6892508110484
2021,8,29,13,30,"SmartMeter",2577.1578893517271
2021,8,29,13,45,"SmartMeter",-4188.5001068730344
2021,8,29,14,0,"SmartMeter",1207.542871891691
