Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/kWh]
2021-04-02 20:45:00,2021-04-02 21:00:00,23.16315535982056,0.0,0.05074,0.0
2021-04-02 21:00:00,2021-04-02 21:15:00,25.6387795585993,0.0,0.045,0.0
2021-04-02 21:15:00,2021-04-02 21:30:00,29.72232178938797,0.0,0.045,0.0
2021-04-02 21:30:00,2021-04-02 21:45:00,29.10088852386737,0.0,0.045,0.0
2021-04-02 21:45:00,2021-04-02 22:00:00,28.843524486286068,0.0,0.045,0.0
2021-04-02 22:00:00,2021-04-02 22:15:00,30.33589874260975,0.0,0.045,0.0
2021-04-02 22:15:00,2021-04-02 22:30:00,28.18237919238484,0.0,0.045,0.0
2021-04-02 22:30:00,2021-04-02 22:45:00,27.197481022588523,0.0,0.045,0.0
2021-04-02 22:45:00,2021-04-02 23:00:00,19.115224641395585,0.0,0.045,0.0
2021-04-02 23:00:00,2021-04-02 23:15:00,24.77415334752163,0.0,0.04337,0.0
2021-04-02 23:15:00,2021-04-02 23:30:00,16.390852889486617,0.0,0.04337,0.0
2021-04-02 23:30:00,2021-04-02 23:45:00,24.611742153291754,0.0,0.04337,0.0
2021-04-02 23:45:00,2021-04-03 00:00:00,16.716466294664436,0.0,0.04337,0.0
2021-04-03 00:00:00,2021-04-03 00:15:00,31.915705158233436,0.0,0.04201,0.0
2021-04-03 00:15:00,2021-04-03 00:30:00,25.812401899153766,0.0,0.04201,0.0
2021-04-03 00:30:00,2021-04-03 00:45:00,22.33061917529037,0.0,0.04201,0.0
2021-04-03 00:45:00,2021-04-03 01:00:00,19.149198494208495,0.0,0.04201,0.0
2021-04-03 01:00:00,2021-04-03 01:15:00,10.43021043233083,0.0,0.0384,0.0
2021-04-03 01:15:00,2021-04-03 01:30:00,14.849027340367966,0.0,0.0384,0.0
2021-04-03 01:30:00,2021-04-03 01:45:00,15.810913959947158,0.0,0.0384,0.0
2021-04-03 01:45:00,2021-04-03 02:00:00,14.9552238514174,0.0,0.0384,0.0
2021-04-03 02:00:00,2021-04-03 02:15:00,10.247465137231286,0.0,0.03751,0.0
2021-04-03 02:15:00,2021-04-03 02:30:00,14.912497676282051,0.0,0.03751,0.0
2021-04-03 02:30:00,2021-04-03 02:45:00,13.968087989203779,0.0,0.03751,0.0
2021-04-03 02:45:00,2021-04-03 03:00:00,14.457230868593772,0.0,0.03751,0.0
2021-04-03 03:00:00,2021-04-03 03:15:00,15.051050960382213,0.0,0.03723,0.0
2021-04-03 03:15:00,2021-04-03 03:30:00,13.228633984279046,0.0,0.03723,0.0
2021-04-03 03:30:00,2021-04-03 03:45:00,13.239937456253248,0.0,0.03723,0.0
2021-04-03 03:45:00,2021-04-03 04:00:00,15.646925376968044,0.0,0.03723,0.0
2021-04-03 04:00:00,2021-04-03 04:15:00,13.484615190966583,0.0,0.0371,0.0
2021-04-03 04:15:00,2021-04-03 04:30:00,18.616119845513964,0.0,0.0371,0.0
2021-04-03 04:30:00,2021-04-03 04:45:00,19.737990494987464,0.0,0.0371,0.0
2021-04-03 04:45:00,2021-04-03 05:00:00,17.728630983750552,0.0,0.0371,0.0
2021-04-03 05:00:00,2021-04-03 05:15:00,8.931965865384617,0.0,0.03768,0.0
2021-04-03 05:15:00,2021-04-03 05:30:00,15.01683507359187,0.0,0.03768,0.0
2021-04-03 05:30:00,2021-04-03 05:45:00,13.3727797985348,0.0,0.03768,0.0
2021-04-03 05:45:00,2021-04-03 06:00:00,16.342289750957853,0.0,0.03768,0.0
2021-04-03 06:00:00,2021-04-03 06:15:00,11.907147567984012,0.0,0.040100000000000004,0.0
2021-04-03 06:15:00,2021-04-03 06:30:00,16.62905718769617,0.0,0.040100000000000004,0.0
2021-04-03 06:30:00,2021-04-03 06:45:00,18.818168328017013,0.0,0.040100000000000004,0.0
2021-04-03 06:45:00,2021-04-03 07:00:00,19.804026302914735,0.0,0.040100000000000004,0.0
2021-04-03 07:00:00,2021-04-03 07:15:00,21.198205088621656,0.0,0.04201,0.0
2021-04-03 07:15:00,2021-04-03 07:30:00,18.440425963307774,0.7391783333333336,0.04201,0.0
2021-04-03 07:30:00,2021-04-03 07:45:00,11.43390878272362,4.176327000000001,0.04201,0.0
2021-04-03 07:45:00,2021-04-03 08:00:00,7.607190623261527,16.11375291666667,0.04201,0.0
2021-04-03 08:00:00,2021-04-03 08:15:00,-3.407560622338421,25.05829783333333,0.045880000000000004,0.0
2021-04-03 08:15:00,2021-04-03 08:30:00,1.1121904737893025,15.540248166666661,0.045880000000000004,0.0
2021-04-03 08:30:00,2021-04-03 08:45:00,-11.850053557344559,29.820098533333336,0.045880000000000004,0.0
2021-04-03 08:45:00,2021-04-03 09:00:00,-37.88429910573548,55.54690066666665,0.045880000000000004,0.0
2021-04-03 09:00:00,2021-04-03 09:15:00,-38.248198057694545,64.5582545,0.04714,0.0
2021-04-03 09:15:00,2021-04-03 09:30:00,-33.94440441046386,66.15199933333334,0.04714,0.0
2021-04-03 09:30:00,2021-04-03 09:45:00,-3.5703808005765185,31.69062225,0.04714,0.0
2021-04-03 09:45:00,2021-04-03 10:00:00,-30.756031899201503,51.256329833333325,0.04714,0.0
2021-04-03 10:00:00,2021-04-03 10:15:00,-45.963680612021,80.65874316666665,0.04108,0.0
2021-04-03 10:15:00,2021-04-03 10:30:00,-26.883236136708057,52.53359483333334,0.04108,0.0
2021-04-03 10:30:00,2021-04-03 10:45:00,-41.96020538171005,75.32662616666668,0.04108,0.0
2021-04-03 10:45:00,2021-04-03 11:00:00,-35.24752270455932,67.12073594444445,0.04108,0.0
2021-04-03 11:00:00,2021-04-03 11:15:00,-27.88272464935689,51.44136666666666,0.03715,0.0
2021-04-03 11:15:00,2021-04-03 11:30:00,-53.52533433138897,86.43721718333335,0.03715,0.0
2021-04-03 11:30:00,2021-04-03 11:45:00,-42.33423889970583,73.77316960000005,0.03715,0.0
2021-04-03 11:45:00,2021-04-03 12:00:00,-37.45917691319422,73.60596523333336,0.03715,0.0
2021-04-03 12:00:00,2021-04-03 12:15:00,-71.43903575549088,106.50484300000002,0.03389,0.0
2021-04-03 12:15:00,2021-04-03 12:30:00,-45.5739285988693,61.351103666666695,0.03389,0.0
2021-04-03 12:30:00,2021-04-03 12:45:00,-46.22926231795733,77.23549633333337,0.03389,0.0
2021-04-03 12:45:00,2021-04-03 13:00:00,-69.26251877956025,111.57971816666671,0.03389,0.0
2021-04-03 13:00:00,2021-04-03 13:15:00,-68.51782450290932,93.55958783333331,0.0237,0.0
2021-04-03 13:15:00,2021-04-03 13:30:00,-55.24030913515641,66.04612483333334,0.0237,0.0
2021-04-03 13:30:00,2021-04-03 13:45:00,-70.16231628656318,68.32627249999999,0.0237,0.0
2021-04-03 13:45:00,2021-04-03 14:00:00,-86.91624101537907,115.76599149999996,0.0237,0.0
2021-04-03 14:00:00,2021-04-03 14:15:00,-72.5430032946916,80.37181583333332,0.01679,0.0
2021-04-03 14:15:00,2021-04-03 14:30:00,-44.8952129759056,46.321365333333326,0.01679,0.0
2021-04-03 14:30:00,2021-04-03 14:45:00,-65.96734697157255,78.5456395,0.01679,0.0
2021-04-03 14:45:00,2021-04-03 15:00:00,-50.01253860359196,75.73609583333334,0.01679,0.0
2021-04-03 15:00:00,2021-04-03 15:15:00,-52.714325805709265,62.26336183333333,0.00966,0.0
2021-04-03 15:15:00,2021-04-03 15:30:00,-77.97498929632545,108.58342583333328,0.00966,0.0
2021-04-03 15:30:00,2021-04-03 15:45:00,-55.00166402351265,63.585169166666674,0.00966,0.0
